order_number;arrival;start;end;queue_time;preperation_time;stall;order
12367;21:37:44;21:40:25;21:41:40;00:02:41;00:01:15;drinks1;desperados/coke/
12368;21:38:01;21:40:31;21:41:13;00:02:30;00:00:42;drinks1;beer/coke/
12369;21:38:15;21:40:35;21:41:44;00:02:20;00:01:09;drinks1;desperados/beer/red_wine/
12370;21:38:23;21:40:45;21:42:07;00:02:22;00:01:22;drinks1;beer/
12371;21:38:30;21:40:55;21:43:10;00:02:25;00:02:15;drinks1;beer/white_wine/
12372;21:39:15;21:41:13;21:43:00;00:01:58;00:01:47;drinks1;beer/still_water/red_wine/white_wine/
12373;21:39:37;21:41:40;21:43:09;00:02:03;00:01:29;drinks1;desperados/beer/still_water/
12374;21:39:58;21:41:44;21:44:28;00:01:46;00:02:44;drinks1;beer/
12375;21:40:03;21:42:04;21:44:17;00:02:01;00:02:13;drinks1;beer/
12376;21:40:17;21:42:07;21:43:03;00:01:50;00:00:56;drinks1;beer/still_water/
12377;21:40:32;21:43:00;21:44:42;00:02:28;00:01:42;drinks1;beer/coke/red_wine/white_wine/
12378;21:41:17;21:43:03;21:44:50;00:01:46;00:01:47;drinks1;beer/
12379;21:41:32;21:43:09;21:43:53;00:01:37;00:00:44;drinks1;desperados/beer/still_water/white_wine/
12380;21:41:39;21:43:10;21:43:56;00:01:31;00:00:46;drinks1;beer/still_water/
12381;21:41:51;21:43:53;21:44:41;00:02:02;00:00:48;drinks1;beer/
12382;21:41:59;21:43:56;21:44:56;00:01:57;00:01:00;drinks1;beer/
12383;21:42:16;21:44:17;21:44:55;00:02:01;00:00:38;drinks1;beer/coke/white_wine/
12384;21:42:48;21:44:28;21:45:29;00:01:40;00:01:01;drinks1;beer/coke/
12385;21:42:50;21:44:41;21:45:16;00:01:51;00:00:35;drinks1;beer/
12386;21:42:51;21:44:42;21:45:36;00:01:51;00:00:54;drinks1;desperados/beer/coke/white_wine/
12387;21:43:17;21:44:50;21:45:51;00:01:33;00:01:01;drinks1;desperados/beer/coke/
12388;21:43:25;21:44:55;21:45:48;00:01:30;00:00:53;drinks1;coke/
12389;21:43:43;21:44:56;21:46:56;00:01:13;00:02:00;drinks1;beer/still_water/red_wine/
12390;21:44:49;21:45:16;21:46:03;00:00:27;00:00:47;drinks1;beer/
12391;21:44:56;21:45:33;21:46:05;00:00:37;00:00:32;drinks1;desperados/cava/
12392;21:45:33;21:45:46;21:47:25;00:00:13;00:01:39;drinks1;beer/
12393;21:45:46;21:46:02;21:46:24;00:00:16;00:00:22;drinks1;beer/cava/
12394;21:46:02;21:46:14;21:46:29;00:00:12;00:00:15;drinks1;beer/white_wine/
12395;21:46:14;21:46:23;21:47:53;00:00:09;00:01:30;drinks1;beer/
12396;21:46:23;21:46:56;21:47:56;00:00:33;00:01:00;drinks1;desperados/beer/coke/white_wine/
12397;21:46:56;21:47:23;21:47:49;00:00:27;00:00:26;drinks1;beer/
12398;21:47:23;21:47:40;21:50:28;00:00:17;00:02:48;drinks1;beer/
12399;21:47:40;21:47:59;21:49:05;00:00:19;00:01:06;drinks1;beer/coke/still_water/white_wine/
12400;21:47:59;21:48:30;21:50:09;00:00:31;00:01:39;drinks1;beer/
12401;21:48:30;21:49:02;21:51:01;00:00:32;00:01:59;drinks1;beer/
12402;21:49:02;21:49:04;21:49:40;00:00:02;00:00:36;drinks1;desperados/beer/
12403;21:49:04;21:49:07;21:49:59;00:00:03;00:00:52;drinks1;beer/
12404;21:49:07;21:49:13;21:50:47;00:00:06;00:01:34;drinks1;beer/coke/white_wine/
12405;21:49:13;21:49:40;21:50:13;00:00:27;00:00:33;drinks1;beer/still_water/
12406;21:49:18;21:49:59;21:50:21;00:00:41;00:00:22;drinks1;desperados/white_wine/
12407;21:49:19;21:50:09;21:51:13;00:00:50;00:01:04;drinks1;beer/
12408;21:49:21;21:50:13;21:51:56;00:00:52;00:01:43;drinks1;desperados/beer/coke/white_wine/
12409;21:50:07;21:50:27;21:51:26;00:00:20;00:00:59;drinks1;beer/coke/
12410;21:50:27;21:50:29;21:52:02;00:00:02;00:01:33;drinks1;desperados/beer/coke/still_water/cava/
12411;21:50:29;21:50:47;21:52:21;00:00:18;00:01:34;drinks1;beer/cava/
12412;21:50:39;21:51:01;21:51:20;00:00:22;00:00:19;drinks1;beer/still_water/
12413;21:50:48;21:51:13;21:53:06;00:00:25;00:01:53;drinks1;still_water/
12414;21:50:55;21:51:20;21:52:25;00:00:25;00:01:05;drinks1;beer/
12415;21:50:56;21:51:26;21:52:29;00:00:30;00:01:03;drinks1;beer/coke/cava/
12416;21:51:11;21:51:56;21:52:15;00:00:45;00:00:19;drinks1;beer/white_wine/
12417;21:51:13;21:52:02;21:52:49;00:00:49;00:00:47;drinks1;beer/
12418;21:51:38;21:52:15;21:52:43;00:00:37;00:00:28;drinks1;desperados/beer/still_water/
12419;21:51:45;21:52:21;21:52:35;00:00:36;00:00:14;drinks1;beer/coke/
12420;21:51:45;21:52:25;21:53:08;00:00:40;00:00:43;drinks1;beer/
12421;21:52:07;21:52:29;21:53:49;00:00:22;00:01:20;drinks1;beer/coke/
12422;21:52:28;21:52:38;21:53:17;00:00:10;00:00:39;drinks1;beer/coke/white_wine/
12423;21:52:38;21:52:43;21:53:39;00:00:05;00:00:56;drinks1;desperados/beer/coke/still_water/
12424;21:52:42;21:53:06;21:53:31;00:00:24;00:00:25;drinks1;beer/white_wine/
12425;21:53:06;21:53:07;21:53:35;00:00:01;00:00:28;drinks1;desperados/beer/
12426;21:53:07;21:53:37;21:54:40;00:00:30;00:01:03;drinks1;beer/
12427;21:53:37;21:53:43;21:56:05;00:00:06;00:02:22;drinks1;beer/red_wine/white_wine/
12428;21:53:43;21:53:51;21:56:00;00:00:08;00:02:09;drinks1;desperados/beer/
12429;21:53:51;21:53:59;21:54:48;00:00:08;00:00:49;drinks1;beer/
12430;21:53:59;21:54:02;21:55:57;00:00:03;00:01:55;drinks1;beer/white_wine/
12431;21:54:02;21:54:15;21:55:05;00:00:13;00:00:50;drinks1;beer/
12432;21:54:15;21:54:40;21:55:17;00:00:25;00:00:37;drinks1;beer/coke/still_water/
12433;21:54:16;21:54:48;21:56:22;00:00:32;00:01:34;drinks1;beer/white_wine/
12434;21:54:22;21:55:05;21:57:04;00:00:43;00:01:59;drinks1;beer/
12435;21:54:48;21:55:17;21:57:30;00:00:29;00:02:13;drinks1;beer/sparkling_water/white_wine/
12436;21:55:05;21:55:57;21:56:42;00:00:52;00:00:45;drinks1;beer/still_water/
12437;21:55:17;21:56:00;21:56:35;00:00:43;00:00:35;drinks1;desperados/beer/still_water/
12438;21:55:36;21:56:05;21:57:18;00:00:29;00:01:13;drinks1;beer/
12439;21:55:39;21:56:22;21:56:55;00:00:43;00:00:33;drinks1;beer/
12440;21:55:49;21:56:35;21:58:18;00:00:46;00:01:43;drinks1;beer/
12441;21:56:12;21:56:42;21:57:08;00:00:30;00:00:26;drinks1;beer/still_water/red_wine/white_wine/
12442;21:56:16;21:56:55;21:57:54;00:00:39;00:00:59;drinks1;beer/cava/
12443;21:56:26;21:57:04;21:58:24;00:00:38;00:01:20;drinks1;beer/
12444;21:56:44;21:57:08;21:58:22;00:00:24;00:01:14;drinks1;beer/
12445;21:56:55;21:57:18;21:57:52;00:00:23;00:00:34;drinks1;beer/
12446;21:57:09;21:57:30;21:59:13;00:00:21;00:01:43;drinks1;beer/coke/still_water/
12447;21:57:18;21:57:52;21:58:52;00:00:34;00:01:00;drinks1;beer/
12448;21:57:23;21:57:54;21:58:59;00:00:31;00:01:05;drinks1;beer/still_water/
12449;21:57:51;21:58:18;21:58:34;00:00:27;00:00:16;drinks1;beer/white_wine/
12450;21:58:01;21:58:34;21:59:07;00:00:33;00:00:33;drinks1;still_water/cava/
12451;21:58:34;21:58:43;21:59:17;00:00:09;00:00:34;drinks1;beer/coke/
12452;21:58:43;21:58:45;21:59:02;00:00:02;00:00:17;drinks1;beer/white_wine/cava/
12453;21:58:45;21:58:56;22:00:14;00:00:11;00:01:18;drinks1;beer/
12454;21:58:56;21:59:12;22:00:32;00:00:16;00:01:20;drinks1;beer/
12455;21:59:12;21:59:12;21:59:44;00:00:00;00:00:32;drinks1;beer/
12456;21:59:12;21:59:17;22:01:32;00:00:05;00:02:15;drinks1;desperados/beer/sparkling_water/
12457;21:59:17;21:59:35;22:00:49;00:00:18;00:01:14;drinks1;beer/
12458;21:59:35;21:59:47;22:01:06;00:00:12;00:01:19;drinks1;desperados/beer/white_wine/cava/
12459;21:59:47;21:59:54;22:00:42;00:00:07;00:00:48;drinks1;white_wine/
12460;21:59:54;22:00:14;22:00:55;00:00:20;00:00:41;drinks1;desperados/beer/
12461;22:00:01;22:00:32;22:01:07;00:00:31;00:00:35;drinks1;desperados/coke/cava/
12462;22:00:07;22:00:42;22:00:54;00:00:35;00:00:12;drinks1;desperados/beer/coke/white_wine/
12463;22:00:30;22:00:59;22:02:15;00:00:29;00:01:16;drinks1;beer/sparkling_water/white_wine/cava/
12464;22:00:59;22:01:15;22:02:29;00:00:16;00:01:14;drinks1;desperados/beer/still_water/
12465;22:01:15;22:01:20;22:03:20;00:00:05;00:02:00;drinks1;beer/
12466;22:01:20;22:01:23;22:01:50;00:00:03;00:00:27;drinks1;beer/coke/
12467;22:01:23;22:01:24;22:02:21;00:00:01;00:00:57;drinks1;beer/still_water/sparkling_water/
12468;22:01:24;22:01:41;22:03:58;00:00:17;00:02:17;drinks1;desperados/beer/
12469;22:01:41;22:01:50;22:02:54;00:00:09;00:01:04;drinks1;beer/red_wine/
12470;22:01:43;22:02:15;22:03:08;00:00:32;00:00:53;drinks1;desperados/beer/
12471;22:02:06;22:02:21;22:04:01;00:00:15;00:01:40;drinks1;beer/white_wine/
12472;22:02:21;22:02:39;22:04:04;00:00:18;00:01:25;drinks1;beer/white_wine/
12473;22:02:39;22:02:56;22:05:46;00:00:17;00:02:50;drinks1;beer/
12474;22:02:56;22:03:08;22:04:52;00:00:12;00:01:44;drinks1;desperados/beer/
12475;22:02:58;22:03:20;22:03:52;00:00:22;00:00:32;drinks1;beer/still_water/
12476;22:03:01;22:03:52;22:04:37;00:00:51;00:00:45;drinks1;beer/coke/
12477;22:03:29;22:03:58;22:06:17;00:00:29;00:02:19;drinks1;beer/coke/
12478;22:03:50;22:04:01;22:05:23;00:00:11;00:01:22;drinks1;beer/coke/sparkling_water/white_wine/
12479;22:03:59;22:04:15;22:05:11;00:00:16;00:00:56;drinks1;beer/still_water/
12480;22:04:15;22:05:06;22:06:14;00:00:51;00:01:08;drinks1;desperados/beer/
12481;22:05:06;22:06:28;22:07:45;00:01:22;00:01:17;drinks1;beer/
12482;22:06:28;22:06:30;22:08:34;00:00:02;00:02:04;drinks1;beer/coke/red_wine/
12483;22:06:30;22:06:36;22:08:01;00:00:06;00:01:25;drinks1;desperados/beer/red_wine/white_wine/
12484;22:06:36;22:06:43;22:07:53;00:00:07;00:01:10;drinks1;desperados/beer/
12485;22:06:43;22:06:53;22:07:57;00:00:10;00:01:04;drinks1;desperados/beer/coke/
12486;22:06:53;22:07:18;22:07:54;00:00:25;00:00:36;drinks1;desperados/beer/
12487;22:07:18;22:07:45;22:08:16;00:00:27;00:00:31;drinks1;beer/
12488;22:07:30;22:08:20;22:09:48;00:00:50;00:01:28;drinks1;beer/
12489;22:08:20;22:08:53;22:09:48;00:00:33;00:00:55;drinks1;beer/coke/
12490;22:08:53;22:08:54;22:11:45;00:00:01;00:02:51;drinks1;beer/red_wine/white_wine/
12491;22:08:54;22:09:25;22:11:52;00:00:31;00:02:27;drinks1;desperados/beer/
12492;22:09:25;22:09:29;22:09:38;00:00:04;00:00:09;drinks1;beer/
12493;22:09:29;22:09:31;22:11:11;00:00:02;00:01:40;drinks1;beer/
12494;22:09:31;22:10:31;22:11:26;00:01:00;00:00:55;drinks1;beer/
12495;22:10:31;22:10:41;22:11:28;00:00:10;00:00:47;drinks1;beer/
12496;22:10:41;22:11:05;22:12:21;00:00:24;00:01:16;drinks1;beer/
12497;22:11:05;22:11:11;22:12:08;00:00:06;00:00:57;drinks1;beer/still_water/
12498;22:11:10;22:11:38;22:12:16;00:00:28;00:00:38;drinks1;beer/coke/
12499;22:11:38;22:12:19;22:12:53;00:00:41;00:00:34;drinks1;beer/coke/white_wine/cava/
12500;22:12:19;22:12:31;22:14:11;00:00:12;00:01:40;drinks1;beer/coke/still_water/white_wine/
12501;22:12:31;22:13:09;22:14:43;00:00:38;00:01:34;drinks1;coke/white_wine/
12502;22:13:09;22:13:10;22:13:28;00:00:01;00:00:18;drinks1;beer/coke/
12503;22:13:10;22:13:12;22:14:30;00:00:02;00:01:18;drinks1;beer/
12504;22:13:12;22:13:34;22:15:51;00:00:22;00:02:17;drinks1;still_water/
12505;22:13:34;22:14:12;22:15:37;00:00:38;00:01:25;drinks1;beer/coke/
12506;22:14:12;22:14:27;22:14:34;00:00:15;00:00:07;drinks1;desperados/beer/still_water/
12507;22:14:27;22:14:30;22:15:32;00:00:03;00:01:02;drinks1;beer/red_wine/
12508;22:14:30;22:14:38;22:16:11;00:00:08;00:01:33;drinks1;beer/still_water/
12509;22:14:38;22:14:48;22:15:18;00:00:10;00:00:30;drinks1;beer/coke/red_wine/cava/
12510;22:14:48;22:14:52;22:15:13;00:00:04;00:00:21;drinks1;beer/
12511;22:14:52;22:15:13;22:15:51;00:00:21;00:00:38;drinks1;beer/coke/
12512;22:15:09;22:15:24;22:16:13;00:00:15;00:00:49;drinks1;beer/still_water/
12513;22:15:24;22:15:33;22:16:32;00:00:09;00:00:59;drinks1;beer/cava/
12514;22:15:33;22:15:45;22:16:53;00:00:12;00:01:08;drinks1;beer/coke/still_water/cava/
12515;22:15:45;22:16:05;22:18:36;00:00:20;00:02:31;drinks1;beer/
12516;22:16:05;22:16:07;22:16:58;00:00:02;00:00:51;drinks1;beer/still_water/red_wine/white_wine/
12517;22:16:07;22:16:26;22:17:51;00:00:19;00:01:25;drinks1;beer/red_wine/
12518;22:16:26;22:16:31;22:18:08;00:00:05;00:01:37;drinks1;desperados/beer/
12519;22:16:31;22:16:40;22:18:37;00:00:09;00:01:57;drinks1;beer/
12520;22:16:40;22:16:53;22:17:47;00:00:13;00:00:54;drinks1;desperados/beer/coke/
12521;22:16:42;22:16:58;22:18:25;00:00:16;00:01:27;drinks1;beer/
12522;22:16:48;22:17:47;22:19:41;00:00:59;00:01:54;drinks1;beer/
12523;22:16:51;22:17:51;22:18:22;00:01:00;00:00:31;drinks1;beer/coke/red_wine/
12524;22:16:59;22:18:08;22:20:30;00:01:09;00:02:22;drinks1;desperados/beer/still_water/
12525;22:17:13;22:18:22;22:20:10;00:01:09;00:01:48;drinks1;beer/still_water/sparkling_water/red_wine/
12526;22:17:50;22:18:25;22:20:01;00:00:35;00:01:36;drinks1;beer/coke/still_water/red_wine/cava/
12527;22:18:10;22:18:36;22:19:34;00:00:26;00:00:58;drinks1;beer/red_wine/
12528;22:18:16;22:18:37;22:19:01;00:00:21;00:00:24;drinks1;beer/coke/white_wine/
12529;22:18:23;22:19:01;22:19:52;00:00:38;00:00:51;drinks1;beer/red_wine/
12530;22:18:39;22:19:34;22:20:51;00:00:55;00:01:17;drinks1;beer/still_water/
12531;22:18:50;22:19:41;22:21:44;00:00:51;00:02:03;drinks1;beer/
12532;22:19:03;22:19:52;22:20:56;00:00:49;00:01:04;drinks1;beer/
12533;22:19:32;22:20:01;22:21:51;00:00:29;00:01:50;drinks1;beer/
12534;22:19:33;22:20:10;22:20:37;00:00:37;00:00:27;drinks1;beer/
12535;22:19:51;22:20:30;22:22:48;00:00:39;00:02:18;drinks1;desperados/coke/
12536;22:19:56;22:20:37;22:21:46;00:00:41;00:01:09;drinks1;desperados/
12537;22:20:14;22:20:51;22:21:25;00:00:37;00:00:34;drinks1;beer/coke/red_wine/white_wine/
12538;22:20:18;22:20:56;22:23:04;00:00:38;00:02:08;drinks1;desperados/beer/
12539;22:20:26;22:21:25;22:22:10;00:00:59;00:00:45;drinks1;beer/still_water/
12540;22:20:59;22:21:52;22:22:45;00:00:53;00:00:53;drinks1;beer/coke/red_wine/
12541;22:21:52;22:22:29;22:22:54;00:00:37;00:00:25;drinks1;beer/white_wine/
12542;22:22:29;22:22:35;22:25:03;00:00:06;00:02:28;drinks1;beer/coke/red_wine/white_wine/
12543;22:22:35;22:23:34;22:25:55;00:00:59;00:02:21;drinks1;beer/
12544;22:23:34;22:23:45;22:24:28;00:00:11;00:00:43;drinks1;beer/still_water/
12545;22:23:45;22:23:48;22:24:54;00:00:03;00:01:06;drinks1;coke/
12546;22:23:48;22:24:04;22:24:17;00:00:16;00:00:13;drinks1;desperados/beer/
12547;22:24:04;22:24:08;22:25:12;00:00:04;00:01:04;drinks1;coke/
12548;22:24:08;22:24:21;22:24:54;00:00:13;00:00:33;drinks1;desperados/beer/red_wine/cava/
12549;22:24:21;22:24:41;22:25:52;00:00:20;00:01:11;drinks1;beer/
12550;22:24:41;22:24:54;22:27:21;00:00:13;00:02:27;drinks1;beer/
12551;22:24:53;22:24:55;22:25:27;00:00:02;00:00:32;drinks1;beer/white_wine/
12552;22:24:55;22:25:54;22:27:33;00:00:59;00:01:39;drinks1;still_water/
12553;22:25:54;22:26:09;22:27:11;00:00:15;00:01:02;drinks1;white_wine/
12554;22:26:09;22:26:22;22:26:57;00:00:13;00:00:35;drinks1;desperados/beer/white_wine/
12555;22:26:22;22:26:34;22:27:28;00:00:12;00:00:54;drinks1;beer/red_wine/white_wine/
12556;22:26:34;22:26:47;22:28:35;00:00:13;00:01:48;drinks1;desperados/beer/coke/
12557;22:26:47;22:26:57;22:27:46;00:00:10;00:00:49;drinks1;beer/
12558;22:26:54;22:27:11;22:28:42;00:00:17;00:01:31;drinks1;beer/
12559;22:26:59;22:27:21;22:28:42;00:00:22;00:01:21;drinks1;beer/
12560;22:27:10;22:27:38;22:29:09;00:00:28;00:01:31;drinks1;still_water/cava/
12561;22:27:38;22:27:43;22:28:17;00:00:05;00:00:34;drinks1;beer/red_wine/
12562;22:27:43;22:27:46;22:29:28;00:00:03;00:01:42;drinks1;beer/still_water/
12563;22:27:46;22:28:17;22:28:55;00:00:31;00:00:38;drinks1;desperados/beer/
12564;22:28:11;22:28:35;22:29:04;00:00:24;00:00:29;drinks1;beer/
12565;22:28:15;22:28:42;22:30:55;00:00:27;00:02:13;drinks1;desperados/beer/sparkling_water/cava/
12566;22:28:17;22:28:42;22:30:02;00:00:25;00:01:20;drinks1;beer/coke/still_water/
12567;22:28:22;22:28:55;22:30:25;00:00:33;00:01:30;drinks1;desperados/beer/red_wine/
12568;22:28:28;22:29:04;22:29:24;00:00:36;00:00:20;drinks1;desperados/beer/
12569;22:28:36;22:29:09;22:30:16;00:00:33;00:01:07;drinks1;beer/
12570;22:28:47;22:29:24;22:30:55;00:00:37;00:01:31;drinks1;beer/
12571;22:29:08;22:29:28;22:31:25;00:00:20;00:01:57;drinks1;beer/
12572;22:29:13;22:30:02;22:30:20;00:00:49;00:00:18;drinks1;beer/still_water/sparkling_water/
12573;22:29:19;22:30:16;22:30:36;00:00:57;00:00:20;drinks1;beer/coke/
12574;22:29:29;22:30:20;22:32:28;00:00:51;00:02:08;drinks1;desperados/beer/
12575;22:29:51;22:30:25;22:31:09;00:00:34;00:00:44;drinks1;beer/white_wine/
12576;22:29:55;22:30:36;22:31:27;00:00:41;00:00:51;drinks1;beer/cava/
12577;22:30:03;22:30:55;22:31:52;00:00:52;00:00:57;drinks1;beer/still_water/
12578;22:30:05;22:30:55;22:32:33;00:00:50;00:01:38;drinks1;beer/
12579;22:30:15;22:31:09;22:31:54;00:00:54;00:00:45;drinks1;beer/still_water/white_wine/
12580;22:30:25;22:31:25;22:32:09;00:01:00;00:00:44;drinks1;beer/
12581;22:30:46;22:31:27;22:31:44;00:00:41;00:00:17;drinks1;beer/white_wine/
12582;22:30:58;22:31:45;22:33:44;00:00:47;00:01:59;drinks1;beer/still_water/
12583;22:31:45;22:31:55;22:32:39;00:00:10;00:00:44;drinks1;beer/
12584;22:31:55;22:31:57;22:33:18;00:00:02;00:01:21;drinks1;beer/still_water/white_wine/cava/
12585;22:31:57;22:32:16;22:32:55;00:00:19;00:00:39;drinks1;desperados/beer/still_water/
12586;22:32:16;22:32:28;22:34:46;00:00:12;00:02:18;drinks1;beer/still_water/
12587;22:32:17;22:32:33;22:33:11;00:00:16;00:00:38;drinks1;cava/
12588;22:32:31;22:32:39;22:35:04;00:00:08;00:02:25;drinks1;beer/still_water/cava/
12589;22:32:34;22:32:55;22:33:10;00:00:21;00:00:15;drinks1;desperados/red_wine/
12590;22:32:35;22:33:10;22:34:20;00:00:35;00:01:10;drinks1;coke/
12591;22:32:36;22:34:00;22:35:24;00:01:24;00:01:24;drinks1;desperados/beer/white_wine/
12592;22:34:00;22:35:43;22:36:43;00:01:43;00:01:00;drinks1;beer/
12593;22:35:43;22:36:03;22:37:23;00:00:20;00:01:20;drinks1;desperados/beer/coke/still_water/
12594;22:36:03;22:36:22;22:38:05;00:00:19;00:01:43;drinks1;beer/
12595;22:36:22;22:36:33;22:39:51;00:00:11;00:03:18;drinks1;beer/coke/still_water/
12596;22:36:33;22:36:48;22:37:59;00:00:15;00:01:11;drinks1;beer/
12597;22:36:48;22:37:37;22:38:49;00:00:49;00:01:12;drinks1;beer/
12598;22:37:37;22:37:52;22:39:27;00:00:15;00:01:35;drinks1;beer/
12599;22:37:52;22:37:54;22:40:48;00:00:02;00:02:54;drinks1;still_water/red_wine/white_wine/
12600;22:37:54;22:38:11;22:39:01;00:00:17;00:00:50;drinks1;beer/cava/
12601;22:38:11;22:38:34;22:39:19;00:00:23;00:00:45;drinks1;beer/
12602;22:38:34;22:38:49;22:40:11;00:00:15;00:01:22;drinks1;desperados/beer/coke/cava/
12603;22:38:39;22:39:02;22:40:00;00:00:23;00:00:58;drinks1;beer/
12604;22:39:02;22:39:19;22:40:33;00:00:17;00:01:14;drinks1;desperados/cava/
12605;22:39:10;22:39:27;22:40:06;00:00:17;00:00:39;drinks1;desperados/beer/still_water/
12606;22:39:12;22:39:51;22:40:42;00:00:39;00:00:51;drinks1;desperados/beer/still_water/
12607;22:39:13;22:40:00;22:42:24;00:00:47;00:02:24;drinks1;beer/
12608;22:39:32;22:40:29;22:41:11;00:00:57;00:00:42;drinks1;beer/coke/cava/
12609;22:40:29;22:41:00;22:42:17;00:00:31;00:01:17;drinks1;desperados/beer/
12610;22:41:00;22:41:17;22:42:46;00:00:17;00:01:29;drinks1;beer/coke/
12611;22:41:17;22:41:31;22:42:10;00:00:14;00:00:39;drinks1;desperados/
12612;22:41:31;22:41:53;22:42:58;00:00:22;00:01:05;drinks1;beer/still_water/
12613;22:41:53;22:42:44;22:43:47;00:00:51;00:01:03;drinks1;beer/coke/cava/
12614;22:42:44;22:42:48;22:43:26;00:00:04;00:00:38;drinks1;desperados/beer/
12615;22:42:48;22:43:18;22:43:42;00:00:30;00:00:24;drinks1;beer/
12616;22:43:18;22:43:42;22:45:42;00:00:24;00:02:00;drinks1;beer/red_wine/
12617;22:43:42;22:43:49;22:46:15;00:00:07;00:02:26;drinks1;desperados/beer/coke/
12618;22:43:49;22:44:18;22:45:43;00:00:29;00:01:25;drinks1;beer/still_water/white_wine/
12619;22:44:18;22:44:53;22:47:30;00:00:35;00:02:37;drinks1;coke/
12620;22:44:53;22:44:54;22:47:53;00:00:01;00:02:59;drinks1;beer/
12621;22:44:54;22:44:58;22:46:04;00:00:04;00:01:06;drinks1;beer/
12622;22:44:58;22:45:42;22:46:28;00:00:44;00:00:46;drinks1;beer/
12623;22:45:10;22:45:43;22:47:07;00:00:33;00:01:24;drinks1;beer/
12624;22:45:23;22:46:16;22:47:05;00:00:53;00:00:49;drinks1;beer/cava/
12625;22:46:16;22:46:48;22:48:47;00:00:32;00:01:59;drinks1;desperados/beer/cava/
12626;22:46:48;22:47:10;22:48:45;00:00:22;00:01:35;drinks1;beer/coke/red_wine/
12627;22:47:10;22:47:28;22:47:59;00:00:18;00:00:31;drinks1;beer/
12628;22:47:28;22:47:53;22:48:33;00:00:25;00:00:40;drinks1;desperados/beer/
12629;22:47:53;22:48:03;22:48:45;00:00:10;00:00:42;drinks1;desperados/beer/still_water/
12630;22:48:03;22:48:57;22:49:43;00:00:54;00:00:46;drinks1;desperados/beer/
12631;22:48:57;22:49:28;22:50:35;00:00:31;00:01:07;drinks1;beer/coke/
12632;22:49:28;22:49:32;22:50:49;00:00:04;00:01:17;drinks1;beer/
12633;22:49:32;22:49:50;22:50:36;00:00:18;00:00:46;drinks1;beer/coke/
12634;22:49:50;22:50:15;22:50:31;00:00:25;00:00:16;drinks1;desperados/beer/coke/still_water/white_wine/
12635;22:50:15;22:50:27;22:51:22;00:00:12;00:00:55;drinks1;desperados/beer/red_wine/
12636;22:50:27;22:50:28;22:51:08;00:00:01;00:00:40;drinks1;beer/cava/
12637;22:50:28;22:50:52;22:51:47;00:00:24;00:00:55;drinks1;beer/
12638;22:50:52;22:51:02;22:52:38;00:00:10;00:01:36;drinks1;beer/coke/
12639;22:51:02;22:51:10;22:52:22;00:00:08;00:01:12;drinks1;beer/
12640;22:51:10;22:51:34;22:52:41;00:00:24;00:01:07;drinks1;beer/
12641;22:51:34;22:51:42;22:52:22;00:00:08;00:00:40;drinks1;beer/
12642;22:51:42;22:51:48;22:52:16;00:00:06;00:00:28;drinks1;desperados/beer/
12643;22:51:48;22:51:59;22:52:09;00:00:11;00:00:10;drinks1;beer/cava/
12644;22:51:59;22:52:23;22:53:53;00:00:24;00:01:30;drinks1;desperados/beer/still_water/red_wine/cava/
12645;22:52:23;22:52:26;22:53:20;00:00:03;00:00:54;drinks1;beer/cava/
12646;22:52:26;22:52:36;22:53:10;00:00:10;00:00:34;drinks1;beer/
12647;22:52:36;22:52:42;22:54:11;00:00:06;00:01:29;drinks1;beer/
12648;22:52:42;22:52:59;22:54:47;00:00:17;00:01:48;drinks1;beer/still_water/red_wine/
12649;22:52:59;22:53:01;22:53:29;00:00:02;00:00:28;drinks1;desperados/beer/
12650;22:53:01;22:53:10;22:54:19;00:00:09;00:01:09;drinks1;desperados/
12651;22:53:04;22:53:39;22:54:45;00:00:35;00:01:06;drinks1;beer/
12652;22:53:39;22:53:49;22:55:01;00:00:10;00:01:12;drinks1;beer/
12653;22:53:49;22:53:56;22:54:47;00:00:07;00:00:51;drinks1;beer/
12654;22:53:56;22:54:11;22:57:03;00:00:15;00:02:52;drinks1;white_wine/
12655;22:54:09;22:54:23;22:55:37;00:00:14;00:01:14;drinks1;beer/coke/white_wine/cava/
12656;22:54:23;22:54:45;22:56:07;00:00:22;00:01:22;drinks1;beer/coke/still_water/cava/
